Time,North
73.29699999998593,-176.80529257168567
73.29799999998593,-176.8076829660619
73.29899999998594,-176.81007337864895
73.29999999998594,-176.81246380944773
73.30099999998595,-176.81485425845906
73.30199999998595,-176.81724472568382
73.30299999998596,-176.81963521112283
73.30399999998596,-176.82202571477694
73.30499999998597,-176.82441623664698
73.30599999998597,-176.82680677673375
73.30699999998598,-176.82919733503806
73.30799999998598,-176.83158791156072
73.30899999998599,-176.83397850630251
73.30999999998599,-176.83636911926422
73.310999999986,-176.8387597504466
73.311999999986,-176.84115039985042
73.312999999986,-176.84354106747645
73.31399999998601,-176.84593175332543
73.31499999998601,-176.8483224573981
73.31599999998602,-176.85071317969516
73.31699999998602,-176.85310392021736
73.31799999998603,-176.8554946789654
73.31899999998603,-176.85788545594002
73.31999999998604,-176.86027625114187
73.32099999998604,-176.86266706457167
73.32199999998605,-176.86505789623007
73.32299999998605,-176.86744874611776
73.32399999998606,-176.86983961423536
73.32499999998606,-176.87223050058356
73.32599999998607,-176.874621405163
73.32699999998607,-176.8770123279743
73.32799999998608,-176.87940326901813
73.32899999998608,-176.88179422829504
73.32999999998609,-176.88418520580566
73.33099999998609,-176.8865762015506
73.3319999999861,-176.88896721553047
73.3329999999861,-176.89135824774584
73.3339999999861,-176.8937492981973
73.33499999998611,-176.89614036688536
73.33599999998611,-176.89853145381065
73.33699999998612,-176.90092255897366
73.33799999998612,-176.90092255897366
73.33899999998613,-176.90570482401512
73.33999999998613,-176.9080959838946
73.34099999998614,-176.91048716201396
73.34199999998614,-176.91048716201396
73.34299999998615,-176.91526957297427
73.34399999998615,-176.9176608058162
73.34499999998616,-176.9200520569
73.34599999998616,-176.92244332622613
73.34699999998617,-176.924834613795
73.34799999998617,-176.92722591960714
73.34899999998618,-176.92961724366296
73.34999999998618,-176.93200858596293
73.35099999998619,-176.93439994650745
73.35199999998619,-176.93679132529698
73.3529999999862,-176.9391827223319
73.3539999999862,-176.94157413761263
73.3549999999862,-176.94396557113956
73.35599999998621,-176.9463570229131
73.35699999998621,-176.94874849293362
73.35799999998622,-176.9511399812015
73.35899999998622,-176.9511399812015
73.35999999998623,-176.95592301248078
73.36099999998623,-176.9583145554929
73.36199999998624,-176.9607061167538
73.36299999998624,-176.96309769626382
73.36399999998625,-176.96548929402326
73.36499999998625,-176.96788091003245
73.36599999998626,-176.9702725442917
73.36699999998626,-176.9726641968013
73.36799999998627,-176.97505586756157
73.36899999998627,-176.97744755657274
73.36999999998628,-176.97983926383515
73.37099999998628,-176.982230989349
73.37199999998629,-176.9846227331146
73.37299999998629,-176.9870144951322
73.3739999999863,-176.98940627540202
73.3749999999863,-176.99179807392431
73.3759999999863,-176.9941898906993
73.37699999998631,-176.99658172572717
73.37799999998632,-176.99897357900818
73.37899999998632,-177.00136545054252
73.37999999998632,-177.00375734033037
73.38099999998633,-177.00614924837194
73.38199999998633,-177.00854117466739
73.38299999998634,-177.0109331192169
73.38399999998634,-177.01332508202063
73.38499999998635,-177.0157170630787
73.38599999998635,-177.01810906239132
73.38699999998636,-177.0205010799586
73.38799999998636,-177.02289311578065
73.38899999998637,-177.0252851698576
73.38999999998637,-177.02767724218958
73.39099999998638,-177.0300693327767
73.39199999998638,-177.032461441619
73.39299999998639,-177.03485356871664
73.39399999998639,-177.03724571406968
73.3949999999864,-177.0396378776782
73.3959999999864,-177.04203005954224
73.3969999999864,-177.04442225966187
73.39799999998641,-177.04681447803716
73.39899999998642,-177.04920671466814
73.39999999998642,-177.05159896955485
73.40099999998642,-177.05399124298907
73.40199999998643,-177.05638353497056
73.40299999998643,-177.05877584549904
73.40399999998644,-177.06116817457422
73.40499999998644,-177.06116817457422
73.40599999998645,-177.06595288836346
73.40699999998645,-177.0683452730769
73.40799999998646,-177.07073767633577
73.40899999998646,-177.07313009813976
73.40999999998647,-177.07552253848854
73.41099999998647,-177.07791499738173
73.41199999998648,-177.080307474819
73.41299999998648,-177.08269997079995
73.41399999998649,-177.08509248532422
73.41499999998649,-177.08748501839142
73.4159999999865,-177.08987757000114
73.4169999999865,-177.09227014015298
73.4179999999865,-177.09466272884654
73.41899999998651,-177.09705533608138
73.41999999998652,-177.0994479618571
73.42099999998652,-177.10184060617323
73.42199999998653,-177.10423326902932
73.42299999998653,-177.10423326902932
73.42399999998653,-177.1090186503596
73.42499999998654,-177.11141136883282
73.42599999998654,-177.1138041058441
73.42699999998655,-177.116196861393
73.42799999998655,-177.118589635479
73.42899999998656,-177.12098242810157
73.42999999998656,-177.1233752392602
73.43099999998657,-177.1257680689544
73.43199999998657,-177.12816091718355
73.43299999998658,-177.13055378394716
73.43399999998658,-177.1329466692447
73.43499999998659,-177.13533957307556
73.43599999998659,-177.13773249543917
73.4369999999866,-177.14012543633498
73.4379999999866,-177.14251839576238
73.4389999999866,-177.1449113737208
73.43999999998661,-177.14730437020958
73.44099999998662,-177.14969738522817
73.44199999998662,-177.15209041877588
73.44299999998663,-177.15448347085214
73.44399999998663,-177.15687654145628
73.44499999998663,-177.15926963058766
73.44599999998664,-177.1616627382456
73.44699999998664,-177.16405586442946
73.44799999998665,-177.16644900913855
73.44899999998665,-177.1688421723722
73.44999999998666,-177.1712353541297
73.45099999998666,-177.17362855441036
73.45199999998667,-177.17602177321348
73.45299999998667,-177.17841501053832
73.45399999998668,-177.1808082663842
73.45499999998668,-177.18320154075033
73.45599999998669,-177.185594833636
73.45699999998669,-177.18798814504044
73.4579999999867,-177.1903814749629
73.4589999999867,-177.1927748234026
73.4599999999867,-177.19516819035877
73.46099999998671,-177.19756157583063
73.46199999998672,-177.1999549798174
73.46299999998672,-177.20234840231825
73.46399999998673,-177.20474184333239
73.46499999998673,-177.20713530285897
73.46599999998674,-177.2095287808972
73.46699999998674,-177.2119222774462
73.46799999998674,-177.21431579250518
73.46899999998675,-177.21670932607324
73.46999999998675,-177.21910287814956
73.47099999998676,-177.22149644873323
