TIME,lat,lon,alt,eph,epv,vel,vn,ve,vd,cog,satellites_visible,id,yaw
1702378424607469,476414679,-1221401649,121321,37,37,0,0,0,0,0,15,0,0
1702378424628470,476414679,-1221401649,121321,36,36,0,0,0,0,0,15,0,0
1702378424649470,476414679,-1221401649,121321,36,36,0,0,0,0,0,15,0,0
1702378424670471,476414679,-1221401649,121321,35,35,0,0,0,0,0,15,0,0
1702378424691471,476414679,-1221401649,121321,35,35,0,0,0,0,0,15,0,0
1702378424712472,476414679,-1221401649,121321,34,34,0,0,0,0,0,15,0,0
1702378424733472,476414679,-1221401649,121321,33,33,0,0,0,0,0,15,0,0
1702378424754472,476414679,-1221401649,121321,33,33,0,0,0,0,0,15,0,0
1702378424775473,476414679,-1221401649,121321,32,32,0,0,0,0,0,15,0,0
1702378424796473,476414679,-1221401649,121321,32,32,0,0,0,0,0,15,0,0
1702378424817474,476414679,-1221401649,121321,31,31,0,0,0,0,0,15,0,0
1702378424838474,476414679,-1221401649,121321,31,31,0,0,0,0,0,15,0,0
1702378424859475,476414679,-1221401649,121321,30,30,0,0,0,0,0,15,0,0
1702378424880475,476414679,-1221401649,121321,30,30,0,0,0,0,0,15,0,0
1702378424901476,476414679,-1221401649,121321,29,29,0,0,0,0,0,15,0,0
1702378424922476,476414679,-1221401649,121321,29,29,0,0,0,0,0,15,0,0
1702378424943476,476414679,-1221401649,121321,28,28,0,0,0,0,0,15,0,0
1702378424964477,476414679,-1221401649,121321,28,28,0,0,0,0,0,15,0,0
1702378424985477,476414679,-1221401649,121321,28,28,0,0,0,0,0,15,0,0
1702378425006478,476414679,-1221401649,121321,27,27,0,0,0,0,0,15,0,0
1702378425027478,476414679,-1221401649,121321,27,27,0,0,0,0,0,15,0,0
1702378425048479,476414679,-1221401649,121321,26,26,0,0,0,0,0,15,0,0
1702378425069479,476414679,-1221401649,121321,26,26,0,0,0,0,0,15,0,0
1702378425090480,476414679,-1221401649,121321,26,26,0,0,0,0,0,15,0,0
1702378425111480,476414679,-1221401649,121321,25,25,0,0,0,0,0,15,0,0
1702378425132481,476414679,-1221401649,121321,25,25,0,0,0,0,0,15,0,0
1702378425153481,476414679,-1221401649,121321,24,24,0,0,0,0,0,15,0,0
1702378425174481,476414679,-1221401649,121321,24,24,0,0,0,0,0,15,0,0
1702378425195482,476414679,-1221401649,121321,24,24,0,0,0,0,0,15,0,0
1702378425216482,476414679,-1221401649,121321,23,23,0,0,0,0,0,15,0,0
1702378425237483,476414679,-1221401649,121321,23,23,0,0,0,0,0,15,0,0
1702378425258483,476414679,-1221401649,121321,23,23,0,0,0,0,0,15,0,0
1702378425279484,476414679,-1221401649,121321,23,23,0,0,0,0,0,15,0,0
1702378425300484,476414679,-1221401649,121321,22,22,0,0,0,0,0,15,0,0
1702378425321485,476414679,-1221401649,121321,22,22,0,0,0,0,0,15,0,0
1702378425342485,476414679,-1221401649,121321,22,22,0,0,0,0,0,15,0,0
1702378425363485,476414679,-1221401649,121321,21,21,0,0,0,0,0,15,0,0
1702378425384486,476414679,-1221401649,121321,21,21,0,0,0,0,0,15,0,0
1702378425405486,476414679,-1221401649,121321,21,21,0,0,0,0,0,15,0,0
1702378425426487,476414679,-1221401649,121321,21,21,0,0,0,0,0,15,0,0
1702378425447487,476414679,-1221401649,121321,20,20,0,0,0,0,0,15,0,0
1702378425468488,476414679,-1221401649,121321,20,20,0,0,0,0,0,15,0,0
1702378425489488,476414679,-1221401649,121321,20,20,0,0,0,0,0,15,0,0
1702378425510489,476414679,-1221401649,121321,20,20,0,0,0,0,0,15,0,0
1702378425531489,476414679,-1221401649,121321,19,19,0,0,0,0,0,15,0,0
1702378425552489,476414679,-1221401649,121321,19,19,0,0,0,0,0,15,0,0
1702378425573490,476414679,-1221401649,121321,19,19,0,0,0,0,0,15,0,0
1702378425594490,476414679,-1221401649,121321,19,19,0,0,0,0,0,15,0,0
1702378425615491,476414679,-1221401649,121321,18,18,0,0,0,0,0,15,0,0
1702378425636491,476414679,-1221401649,121321,18,18,0,0,0,0,0,15,0,0
1702378425657492,476414679,-1221401649,121321,18,18,0,0,0,0,0,15,0,0
1702378425678492,476414679,-1221401649,121321,18,18,0,0,0,0,0,15,0,0
1702378425699493,476414679,-1221401649,121321,18,18,0,0,0,0,0,15,0,0
1702378425720493,476414679,-1221401649,121321,17,17,0,0,0,0,0,15,0,0
1702378425741494,476414679,-1221401649,121321,17,17,0,0,0,0,0,15,0,0
1702378425762494,476414679,-1221401649,121321,17,17,0,0,0,0,0,15,0,0
1702378425783494,476414679,-1221401649,121321,17,17,0,0,0,0,0,15,0,0
1702378425804495,476414679,-1221401649,121321,17,17,0,0,0,0,0,15,0,0
1702378425825495,476414679,-1221401649,121321,17,17,0,0,0,0,0,15,0,0
1702378425846496,476414679,-1221401649,121321,16,16,0,0,0,0,0,15,0,0
1702378425867496,476414679,-1221401649,121321,16,16,0,0,0,0,0,15,0,0
1702378425888497,476414679,-1221401649,121321,16,16,0,0,0,0,0,15,0,0
1702378425909497,476414679,-1221401649,121321,16,16,0,0,0,0,0,15,0,0
1702378425930498,476414679,-1221401649,121321,16,16,0,0,0,0,0,15,0,0
1702378425951498,476414679,-1221401649,121321,16,16,0,0,0,0,0,15,0,0
1702378425972498,476414679,-1221401649,121321,16,16,0,0,0,0,0,15,0,0
1702378425993499,476414679,-1221401649,121321,15,15,0,0,0,0,0,15,0,0
1702378426014499,476414679,-1221401649,121321,15,15,0,0,0,0,0,15,0,0
1702378426035500,476414679,-1221401649,121321,15,15,0,0,0,0,0,15,0,0
1702378426056500,476414679,-1221401649,121321,15,15,0,0,0,0,0,15,0,0
1702378426077501,476414679,-1221401649,121321,15,15,0,0,0,0,0,15,0,0
1702378426098501,476414679,-1221401649,121321,15,15,0,0,0,0,0,15,0,0
1702378426119502,476414679,-1221401649,121321,15,15,0,0,0,0,0,15,0,0
1702378426140502,476414679,-1221401649,121321,14,14,0,0,0,0,0,15,0,0
1702378426161502,476414679,-1221401649,121321,14,14,0,0,0,0,0,15,0,0
1702378426182503,476414679,-1221401649,121321,14,14,0,0,0,0,0,15,0,0
1702378426203503,476414679,-1221401649,121321,14,14,0,0,0,0,0,15,0,0
1702378426224504,476414679,-1221401649,121321,14,14,0,0,0,0,0,15,0,0
1702378426245504,476414679,-1221401649,121321,14,14,0,0,0,0,0,15,0,0
1702378426266505,476414679,-1221401649,121321,14,14,0,0,0,0,0,15,0,0
1702378426287505,476414679,-1221401649,121321,14,14,0,0,0,0,0,15,0,0
1702378426308506,476414679,-1221401649,121321,14,14,0,0,0,0,0,15,0,0
1702378426329506,476414679,-1221401649,121321,14,14,0,0,0,0,0,15,0,0
1702378426350507,476414679,-1221401649,121321,13,13,0,0,0,0,0,15,0,0
1702378426371507,476414679,-1221401649,121321,13,13,0,0,0,0,0,15,0,0
1702378426392507,476414679,-1221401649,121321,13,13,0,0,0,0,0,15,0,0
1702378426413508,476414679,-1221401649,121321,13,13,0,0,0,0,0,15,0,0
1702378426434508,476414679,-1221401649,121321,13,13,0,0,0,0,0,15,0,0
1702378426455509,476414679,-1221401649,121321,13,13,0,0,0,0,0,15,0,0
1702378426476509,476414679,-1221401649,121321,13,13,0,0,0,0,0,15,0,0
1702378426497510,476414679,-1221401649,121321,13,13,0,0,0,0,0,15,0,0
1702378426518510,476414679,-1221401649,121321,13,13,0,0,0,0,0,15,0,0
1702378426539511,476414679,-1221401649,121321,13,13,0,0,0,0,0,15,0,0
1702378426560511,476414679,-1221401649,121321,13,13,0,0,0,0,0,15,0,0
1702378426581511,476414679,-1221401649,121321,13,13,0,0,0,0,0,15,0,0
1702378426602512,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426623512,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426644513,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426665513,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426686514,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426707514,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426728515,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426749515,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426770515,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426791516,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426812516,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426833517,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426854517,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426875518,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426896518,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426917519,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426938519,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426959520,476414679,-1221401649,121321,12,12,0,0,0,0,0,15,0,0
1702378426980520,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427001520,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427022521,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427043521,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427064522,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427085522,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427106523,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427127523,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427148524,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427169524,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427190524,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427211525,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427232525,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427253526,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427274526,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427295527,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427316527,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427337528,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427358528,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427379528,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427400529,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427421529,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427442530,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427463530,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427484531,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427505531,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427526532,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427547532,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427568532,476414679,-1221401649,121321,11,11,0,0,0,0,0,15,0,0
1702378427589533,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427610533,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427631534,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427652534,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427673535,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427694535,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427715536,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427736536,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427757537,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427778537,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427799537,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427820538,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427841538,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427862539,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427883539,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427904540,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427925540,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427946541,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427967541,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378427988541,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428009542,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428030542,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428051543,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428072543,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428093544,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428114544,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428135545,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428156545,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428177545,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428198546,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428219546,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428240547,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428261547,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428282548,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428303548,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428324549,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428345549,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428366550,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428387550,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428408550,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428429551,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428450551,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428471552,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428492552,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428513553,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428534553,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428555554,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428576554,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428597554,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428618555,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428639555,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428660556,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428681556,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428702557,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428723557,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428744558,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428765558,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428786558,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428807559,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428828559,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428849560,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428870560,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428891561,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428912561,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428933562,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428954562,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428975563,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378428996563,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429017563,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429038564,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429059564,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429080565,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429101565,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429122566,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429143566,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429164567,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429185567,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429206567,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429227568,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429248568,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429269569,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429290569,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429311570,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429332570,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429353571,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429374571,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429395571,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429416572,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429437572,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429458573,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429479573,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429500574,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429521574,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429542575,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429563575,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429584576,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429605576,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429626576,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429647577,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429668577,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429689578,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429710578,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429731579,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429752579,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429773580,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429794580,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429815580,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429836581,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429857581,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429878582,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429899582,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429920583,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429941583,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429962584,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378429983584,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430004584,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430025585,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430046585,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430067586,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430088586,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430109587,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430130587,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430151588,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430172588,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430193588,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430214589,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430235589,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430256590,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430277590,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430298591,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430319591,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430340592,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430361592,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430382593,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430403593,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430424593,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430445594,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430466594,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430487595,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430508595,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430529596,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430550596,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430571597,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430592597,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430613597,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430634598,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430655598,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430676599,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430697599,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430718600,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430739600,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430760601,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430781601,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430802601,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430823602,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430844602,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430865603,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430886603,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430907604,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430928604,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430949605,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430970605,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378430991606,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431012606,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431033606,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431054607,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431075607,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431096608,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431117608,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431138609,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431159609,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431180610,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431201610,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431222610,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431243611,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431264611,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431285612,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431306612,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431327613,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431348613,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431369614,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431390614,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431411614,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431432615,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431453615,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431474616,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431495616,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431516617,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431537617,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431558618,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431579618,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431600619,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431621619,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431642619,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431663620,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431684620,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431705621,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431726621,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431747622,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431768622,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431789623,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431810623,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431831623,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431852624,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431873624,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
1702378431894625,476414679,-1221401649,121321,10,10,0,0,0,0,0,15,0,0
